5.000060000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.001668000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.003332000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.004984000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.006648000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.008300000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.009964000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.012256000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.014724000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.017188000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.019660000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.022116000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.024584000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.027048000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.029512000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.031976000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.034444000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.036908000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.039372000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.041836000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.044304000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.046768000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.049232000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.051696000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.054164000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.056628000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.059092000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.061556000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.064024000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.066488000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.068952000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.071416000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.073884000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.076348000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.078812000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.081276000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.083744000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.086212000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.088672000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.091136000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.093604000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.096068000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.098532000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.100996000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.103464000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.105928000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.108392000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.110856000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.113324000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.115788000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.118252000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.120716000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.123184000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.125648000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.128112000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.130576000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.133044000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.135508000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.137972000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.140436000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.142904000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.145368000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.147832000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.150296000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.152764000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.155228000000000000e+06 0.000000000000000000e+00 1.000000000000000000e+00
5.157692000000000000e+06 1.000000000000000000e+00 1.000000000000000000e+00
5.160244000000000000e+06 1.000000000000000000e+00 1.000000000000000000e+00
5.162792000000000000e+06 1.000000000000000000e+00 0.000000000000000000e+00
5.165344000000000000e+06 1.000000000000000000e+00 0.000000000000000000e+00
5.167892000000000000e+06 1.000000000000000000e+00 0.000000000000000000e+00
